Position,Timestamp,Model,Prompt Tokens,Prompt USD,Completion Tokens,Completion USD,Total Tokens,Total USD
29,2026-07-08 20:16:48,gpt-5.4,4306,0.010765,41,0.000615,4347,0.01138
30,2026-07-08 20:16:49,gpt-5.4,4310,0.010775,56,0.00084,4366,0.011615
31,2026-07-08 20:16:55,gpt-5.4,10985,0.0274625,120,0.0018,11105,0.0292625
32,2026-07-08 20:17:01,gpt-5.4,10942,0.027355,108,0.00162,11050,0.028975
33,2026-07-08 20:17:04,gpt-5.4,4305,0.0107625,79,0.0011849999999999999,4384,0.0119475
34,2026-07-08 20:17:10,gpt-5.4,9843,0.024607499999999997,147,0.002205,9990,0.026812499999999996
35,2026-07-08 20:17:12,gpt-5.4,4314,0.010785,73,0.001095,4387,0.01188
36,2026-07-08 20:17:22,gpt-5.4,17710,0.044275,178,0.0026699999999999996,17888,0.046945
37,2026-07-08 20:17:24,gpt-5.4,4324,0.01081,76,0.00114,4400,0.01195
38,2026-07-08 20:17:25,gpt-5.4,4318,0.010794999999999999,84,0.0012599999999999998,4402,0.012055
39,2026-07-08 20:17:27,gpt-5.4,4307,0.0107675,61,0.000915,4368,0.011682499999999998
40,2026-07-08 20:17:34,gpt-5.4,4314,0.010785,74,0.0011099999999999999,4388,0.011895
41,2026-07-08 20:17:35,gpt-5.4,4313,0.0107825,72,0.00108,4385,0.0118625
42,2026-07-08 20:18:18,gpt-5.4,62278,0.155695,5076,0.07614,67354,0.231835
43,2026-07-08 20:19:49,gpt-5.4,12778,0.031945,337,0.0050550000000000005,13115,0.037000000000000005
44,2026-07-08 20:19:51,gpt-5.4,5188,0.012969999999999999,117,0.001755,5305,0.014724999999999999
45,2026-07-08 20:19:53,gpt-5.4,5196,0.01299,68,0.00102,5264,0.01401
46,2026-07-08 20:19:55,gpt-5.4,5184,0.012960000000000001,54,0.00081,5238,0.013770000000000001
47,2026-07-08 20:19:56,gpt-5.4,5188,0.012969999999999999,54,0.00081,5242,0.013779999999999999
48,2026-07-08 20:19:59,gpt-5.4,5187,0.0129675,51,0.000765,5238,0.0137325
49,2026-07-08 20:20:02,gpt-5.4,5186,0.012964999999999999,54,0.00081,5240,0.013774999999999999
50,2026-07-08 20:20:03,gpt-5.4,5183,0.0129575,54,0.00081,5237,0.0137675
51,2026-07-08 20:20:05,gpt-5.4,5193,0.0129825,75,0.001125,5268,0.014107499999999999
52,2026-07-08 20:20:07,gpt-5.4,5192,0.012979999999999998,84,0.0012599999999999998,5276,0.01424
53,2026-07-08 20:20:12,gpt-5.4,13509,0.0337725,182,0.0027300000000000002,13691,0.0365025
54,2026-07-08 20:20:17,gpt-5.4,5202,0.013005,76,0.00114,5278,0.014145
55,2026-07-08 20:20:19,gpt-5.4,5196,0.01299,80,0.0012000000000000001,5276,0.01419
56,2026-07-08 20:20:22,gpt-5.4,5185,0.012962500000000002,65,0.000975,5250,0.013937500000000002
57,2026-07-08 20:20:25,gpt-5.4,5192,0.012979999999999998,73,0.001095,5265,0.014074999999999999
58,2026-07-08 20:20:26,gpt-5.4,5191,0.012977500000000001,79,0.0011849999999999999,5270,0.014162500000000001
59,2026-07-08 20:21:17,gpt-5.4,67920,0.16979999999999998,5919,0.088785,73839,0.25858499999999995
60,2026-07-08 20:21:50,gpt-5.4,12701,0.0317525,5173,0.077595,17874,0.1093475
61,2026-07-08 20:22:22,gpt-5.4,15209,0.0380225,5177,0.077655,20386,0.1156775
62,2026-07-08 20:22:40,gpt-5.4,13721,0.0343025,376,0.00564,14097,0.0399425
63,2026-07-08 20:22:46,gpt-5.4,10575,0.0264375,106,0.00159,10681,0.0280275
64,2026-07-08 20:22:47,gpt-5.4,4825,0.0120625,75,0.001125,4900,0.0131875
65,2026-07-08 20:22:54,gpt-5.4,11651,0.0291275,108,0.00162,11759,0.0307475
66,2026-07-08 20:22:59,gpt-5.4,12375,0.0309375,99,0.001485,12474,0.0324225
67,2026-07-08 20:23:05,gpt-5.4,12078,0.030195,106,0.00159,12184,0.031785
68,2026-07-08 20:23:06,gpt-5.4,4815,0.0120375,50,0.00075,4865,0.0127875
69,2026-07-08 20:23:08,gpt-5.4,4812,0.01203,58,0.00087,4870,0.0129
70,2026-07-08 20:23:14,gpt-5.4,10855,0.027137500000000002,129,0.0019349999999999999,10984,0.0290725
71,2026-07-08 20:23:19,gpt-5.4,11240,0.0281,112,0.00168,11352,0.02978
72,2026-07-08 20:23:25,gpt-5.4,12294,0.030735,167,0.002505,12461,0.03324
73,2026-07-08 20:23:26,gpt-5.4,4831,0.012077500000000001,66,0.00099,4897,0.013067500000000001
74,2026-07-08 20:23:28,gpt-5.4,4825,0.0120625,70,0.00105,4895,0.013112500000000001
75,2026-07-08 20:23:30,gpt-5.4,4814,0.012034999999999999,74,0.0011099999999999999,4888,0.013144999999999999
76,2026-07-08 20:23:31,gpt-5.4,4821,0.012052499999999999,70,0.00105,4891,0.0131025
77,2026-07-08 20:23:33,gpt-5.4,4820,0.012049999999999998,77,0.001155,4897,0.013204999999999998
78,2026-07-08 20:25:00,gpt-5.4,41383,0.10345750000000001,12447,0.186705,53830,0.2901625
79,2026-07-08 20:25:03,gpt-5.4,641,0.0016025,234,0.00351,875,0.0051125
80,2026-07-08 20:25:05,gpt-5.4,610,0.0015249999999999999,68,0.00102,678,0.002545
81,2026-07-08 20:25:07,gpt-5.4,618,0.001545,64,0.0009599999999999999,682,0.002505
82,2026-07-08 20:25:08,gpt-5.4,606,0.0015149999999999999,57,0.0008550000000000001,663,0.0023699999999999997
83,2026-07-08 20:25:09,gpt-5.4,610,0.0015249999999999999,64,0.0009599999999999999,674,0.002485
84,2026-07-08 20:25:11,gpt-5.4,609,0.0015225,68,0.00102,677,0.0025425
85,2026-07-08 20:25:13,gpt-5.4,608,0.00152,73,0.001095,681,0.002615
86,2026-07-08 20:25:14,gpt-5.4,605,0.0015125,54,0.00081,659,0.0023225
87,2026-07-08 20:25:16,gpt-5.4,615,0.0015375,58,0.00087,673,0.0024075
88,2026-07-08 20:25:17,gpt-5.4,614,0.001535,65,0.000975,679,0.00251
89,2026-07-08 20:25:19,gpt-5.4,605,0.0015125,60,0.0009,665,0.0024124999999999997
90,2026-07-08 20:25:20,gpt-5.4,624,0.00156,72,0.00108,696,0.00264
91,2026-07-08 20:25:22,gpt-5.4,618,0.001545,65,0.000975,683,0.0025199999999999997
92,2026-07-08 20:25:23,gpt-5.4,607,0.0015175,63,0.000945,670,0.0024625
93,2026-07-08 20:25:24,gpt-5.4,614,0.001535,57,0.0008550000000000001,671,0.0023899999999999998
94,2026-07-08 20:25:26,gpt-5.4,613,0.0015325,59,0.0008849999999999999,672,0.0024175
95,2026-07-08 20:26:02,gpt-5.4,38873,0.09718249999999999,4835,0.07252499999999999,43708,0.16970749999999998
96,2026-07-08 20:26:30,gpt-5.4,12405,0.0310125,4487,0.06730499999999999,16892,0.09831749999999999
97,2026-07-08 21:56:42,gpt-5.4,12823,0.032057499999999996,236,0.0035399999999999997,13059,0.0355975
98,2026-07-08 21:56:49,gpt-5.4,12160,0.030400000000000003,136,0.00204,12296,0.032440000000000004
99,2026-07-08 21:56:52,gpt-5.4,5095,0.012737499999999999,50,0.00075,5145,0.0134875
100,2026-07-08 21:56:54,gpt-5.4,5083,0.0127075,61,0.000915,5144,0.0136225
101,2026-07-08 21:57:02,gpt-5.4,13521,0.0338025,123,0.001845,13644,0.0356475
102,2026-07-08 21:57:03,gpt-5.4,5086,0.012715,60,0.0009,5146,0.013615
103,2026-07-08 21:57:05,gpt-5.4,5085,0.0127125,83,0.001245,5168,0.0139575
104,2026-07-08 21:57:10,gpt-5.4,11861,0.0296525,101,0.001515,11962,0.031167499999999997
105,2026-07-08 21:57:18,gpt-5.4,12057,0.0301425,146,0.00219,12203,0.0323325
106,2026-07-08 21:57:19,gpt-5.4,5091,0.0127275,62,0.00093,5153,0.0136575
107,2026-07-08 21:57:27,gpt-5.4,11782,0.029455000000000002,106,0.00159,11888,0.031045000000000003
108,2026-07-08 21:57:34,gpt-5.4,12900,0.03225,116,0.00174,13016,0.03399
109,2026-07-08 21:57:36,gpt-5.4,5095,0.012737499999999999,61,0.000915,5156,0.013652499999999998
110,2026-07-08 21:57:37,gpt-5.4,5084,0.012709999999999999,66,0.00099,5150,0.013699999999999999
111,2026-07-08 21:57:39,gpt-5.4,5091,0.0127275,64,0.0009599999999999999,5155,0.013687499999999998
112,2026-07-08 21:57:40,gpt-5.4,5090,0.012725,67,0.001005,5157,0.013730000000000001
113,2026-07-08 21:58:42,gpt-5.4,82093,0.20523249999999998,5837,0.08755500000000001,87930,0.2927875
114,2026-07-08 21:59:21,gpt-5.4,22330,0.055825,5366,0.08049,27696,0.13631500000000002
115,2026-07-08 21:59:51,gpt-5.4,23984,0.05996,5276,0.07914,29260,0.1391
116,2026-07-08 21:59:59,gpt-5.4,6020,0.015050000000000001,222,0.00333,6242,0.01838
117,2026-07-08 22:00:05,gpt-5.4,13845,0.0346125,133,0.0019950000000000002,13978,0.0366075
118,2026-07-08 22:00:07,gpt-5.4,5997,0.014992499999999999,78,0.00117,6075,0.0161625
119,2026-07-08 22:00:08,gpt-5.4,5985,0.0149625,22,0.00033,6007,0.0152925
120,2026-07-08 22:00:09,gpt-5.4,5989,0.014972500000000001,55,0.000825,6044,0.015797500000000003
121,2026-07-08 22:00:11,gpt-5.4,5988,0.01497,51,0.000765,6039,0.015735
122,2026-07-08 22:00:12,gpt-5.4,5987,0.0149675,45,0.000675,6032,0.0156425
123,2026-07-08 22:00:16,gpt-5.4,5984,0.01496,81,0.0012150000000000002,6065,0.016175
124,2026-07-08 22:00:22,gpt-5.4,13859,0.0346475,138,0.00207,13997,0.0367175
125,2026-07-08 22:00:23,gpt-5.4,5993,0.0149825,69,0.001035,6062,0.0160175
126,2026-07-08 22:00:24,gpt-5.4,5984,0.01496,63,0.000945,6047,0.015905
127,2026-07-08 22:00:27,gpt-5.4,6003,0.0150075,86,0.0012900000000000001,6089,0.0162975
128,2026-07-08 22:00:29,gpt-5.4,5997,0.014992499999999999,74,0.0011099999999999999,6071,0.0161025
129,2026-07-08 22:00:30,gpt-5.4,5986,0.014965,62,0.00093,6048,0.015895
130,2026-07-08 22:00:34,gpt-5.4,5993,0.0149825,74,0.0011099999999999999,6067,0.0160925
131,2026-07-08 22:00:37,gpt-5.4,5992,0.01498,72,0.00108,6064,0.01606
132,2026-07-08 22:00:48,gpt-5.4,5143,0.012857500000000001,1227,0.018405,6370,0.0312625
SUMMARIZED,-,-,1287064,3.2176600000000013,98207,1.4731049999999997,1385271,4.690765000000002
