Position,Timestamp,Model,Prompt Tokens,Prompt USD,Completion Tokens,Completion USD,Total Tokens,Total USD
27,2026-06-29 06:43:59,gpt-5.4-mini,2633,0.00197475,51,0.0002295,2684,0.00220425
28,2026-06-29 06:44:05,gpt-5.4-mini,7117,0.0053377500000000005,138,0.000621,7255,0.0059587500000000005
29,2026-06-29 06:44:09,gpt-5.4-mini,7135,0.00535125,148,0.0006659999999999999,7283,0.00601725
30,2026-06-29 06:44:11,gpt-5.4-mini,2654,0.0019905,67,0.0003015,2721,0.002292
31,2026-06-29 06:44:16,gpt-5.4-mini,8801,0.00660075,200,0.0009000000000000001,9001,0.00750075
32,2026-06-29 06:44:22,gpt-5.4-mini,6980,0.005235,131,0.0005895000000000001,7111,0.0058245
33,2026-06-29 06:44:23,gpt-5.4-mini,2647,0.00198525,63,0.0002835,2710,0.00226875
34,2026-06-29 06:44:46,gpt-5.4-mini,27637,0.02072775,2173,0.0097785,29810,0.03050625
35,2026-06-29 06:45:08,gpt-5.4-mini,17424,0.013068,1881,0.0084645,19305,0.0215325
36,2026-06-29 06:45:33,gpt-5.4-mini,13263,0.009947250000000001,330,0.001485,13593,0.011432250000000001
37,2026-06-29 06:45:35,gpt-5.4-mini,2164,0.001623,60,0.00027,2224,0.0018930000000000002
38,2026-06-29 06:45:36,gpt-5.4-mini,2160,0.00162,87,0.00039150000000000003,2247,0.0020115
39,2026-06-29 06:45:37,gpt-5.4-mini,2148,0.001611,45,0.00020250000000000002,2193,0.0018135
40,2026-06-29 06:45:38,gpt-5.4-mini,2173,0.0016297500000000001,71,0.0003195,2244,0.00194925
41,2026-06-29 06:45:39,gpt-5.4-mini,2148,0.001611,49,0.0002205,2197,0.0018315
42,2026-06-29 06:45:40,gpt-5.4-mini,2154,0.0016155000000000002,63,0.0002835,2217,0.001899
43,2026-06-29 06:45:42,gpt-5.4-mini,2150,0.0016125,86,0.00038700000000000003,2236,0.0019995
44,2026-06-29 06:45:43,gpt-5.4-mini,2150,0.0016125,82,0.000369,2232,0.0019815
45,2026-06-29 06:45:44,gpt-5.4-mini,2156,0.001617,69,0.0003105,2225,0.0019275
46,2026-06-29 06:45:46,gpt-5.4-mini,2171,0.0016282500000000001,55,0.0002475,2226,0.0018757500000000002
47,2026-06-29 06:45:47,gpt-5.4-mini,2153,0.0016147499999999999,59,0.0002655,2212,0.00188025
48,2026-06-29 06:45:49,gpt-5.4-mini,2151,0.00161325,72,0.000324,2223,0.0019372500000000002
49,2026-06-29 06:45:50,gpt-5.4-mini,2164,0.001623,67,0.0003015,2231,0.0019245
50,2026-06-29 06:46:22,gpt-5.4-mini,30322,0.0227415,2377,0.010696500000000001,32699,0.033438
51,2026-06-29 08:07:05,gpt-5.4-mini,3352,0.0025139999999999997,186,0.000837,3538,0.003351
52,2026-06-29 08:07:07,gpt-5.4-mini,3334,0.0025005,74,0.00033299999999999996,3408,0.0028335
53,2026-06-29 08:07:09,gpt-5.4-mini,3330,0.0024975,75,0.00033749999999999996,3405,0.0028350000000000003
54,2026-06-29 08:07:10,gpt-5.4-mini,3318,0.0024885000000000003,55,0.0002475,3373,0.002736
55,2026-06-29 08:07:11,gpt-5.4-mini,3343,0.00250725,61,0.0002745,3404,0.00278175
56,2026-06-29 08:07:13,gpt-5.4-mini,3318,0.0024885000000000003,51,0.0002295,3369,0.0027180000000000004
57,2026-06-29 08:07:14,gpt-5.4-mini,3324,0.002493,70,0.00031499999999999996,3394,0.0028079999999999997
58,2026-06-29 08:07:16,gpt-5.4-mini,3320,0.00249,60,0.00027,3380,0.00276
59,2026-06-29 08:07:17,gpt-5.4-mini,3320,0.00249,85,0.00038250000000000003,3405,0.0028725
60,2026-06-29 08:07:19,gpt-5.4-mini,3326,0.0024945,88,0.000396,3414,0.0028905000000000003
61,2026-06-29 08:07:21,gpt-5.4-mini,3341,0.0025057499999999997,58,0.000261,3399,0.0027667499999999997
62,2026-06-29 08:07:22,gpt-5.4-mini,3323,0.00249225,53,0.0002385,3376,0.00273075
63,2026-06-29 08:07:23,gpt-5.4-mini,3321,0.00249075,60,0.00027,3381,0.0027607499999999997
64,2026-06-29 08:07:29,gpt-5.4-mini,3334,0.0025005,72,0.000324,3406,0.0028245
65,2026-06-29 08:07:53,gpt-5.4-mini,27343,0.020507249999999998,1774,0.007983,29117,0.028490249999999998
66,2026-06-29 08:08:09,gpt-5.4-mini,16136,0.012102000000000002,340,0.0015300000000000001,16476,0.013632000000000002
67,2026-06-29 08:08:10,gpt-5.4-mini,2231,0.0016732499999999998,55,0.0002475,2286,0.0019207499999999997
68,2026-06-29 08:08:11,gpt-5.4-mini,2227,0.0016702499999999999,73,0.0003285,2300,0.0019987499999999997
69,2026-06-29 08:08:12,gpt-5.4-mini,2215,0.00166125,46,0.000207,2261,0.00186825
70,2026-06-29 08:08:13,gpt-5.4-mini,2240,0.0016799999999999999,75,0.00033749999999999996,2315,0.0020174999999999998
71,2026-06-29 08:08:15,gpt-5.4-mini,2215,0.00166125,57,0.0002565,2272,0.00191775
72,2026-06-29 08:08:16,gpt-5.4-mini,2221,0.00166575,76,0.000342,2297,0.00200775
73,2026-06-29 08:08:17,gpt-5.4-mini,2217,0.0016627499999999997,54,0.000243,2271,0.0019057499999999997
74,2026-06-29 08:08:18,gpt-5.4-mini,2217,0.0016627499999999997,58,0.000261,2275,0.0019237499999999997
75,2026-06-29 08:08:19,gpt-5.4-mini,2223,0.0016672500000000001,77,0.0003465,2300,0.00201375
76,2026-06-29 08:08:21,gpt-5.4-mini,2238,0.0016784999999999999,70,0.00031499999999999996,2308,0.0019934999999999996
77,2026-06-29 08:08:22,gpt-5.4-mini,2220,0.0016650000000000002,57,0.0002565,2277,0.0019215000000000002
78,2026-06-29 08:08:23,gpt-5.4-mini,2218,0.0016635,57,0.0002565,2275,0.00192
79,2026-06-29 08:08:24,gpt-5.4-mini,2231,0.0016732499999999998,56,0.000252,2287,0.0019252499999999999
80,2026-06-29 08:09:05,gpt-5.4-mini,27882,0.0209115,2412,0.010854,30294,0.0317655
81,2026-06-29 08:09:26,gpt-5.4-mini,13832,0.010374000000000001,2079,0.009355500000000001,15911,0.019729500000000004
82,2026-06-29 08:09:33,gpt-5.4-mini,2412,0.001809,176,0.000792,2588,0.002601
83,2026-06-29 08:09:38,gpt-5.4-mini,8500,0.0063750000000000005,148,0.0006659999999999999,8648,0.007041
84,2026-06-29 08:09:39,gpt-5.4-mini,2390,0.0017925000000000003,58,0.000261,2448,0.0020535
85,2026-06-29 08:09:41,gpt-5.4-mini,2378,0.0017835,62,0.000279,2440,0.0020625
86,2026-06-29 08:09:42,gpt-5.4-mini,2403,0.00180225,72,0.000324,2475,0.00212625
87,2026-06-29 08:09:44,gpt-5.4-mini,2378,0.0017835,40,0.00018,2418,0.0019635
88,2026-06-29 08:09:45,gpt-5.4-mini,2384,0.0017879999999999999,73,0.0003285,2457,0.0021165
89,2026-06-29 08:09:46,gpt-5.4-mini,2380,0.0017850000000000001,82,0.000369,2462,0.002154
90,2026-06-29 08:09:47,gpt-5.4-mini,2380,0.0017850000000000001,61,0.0002745,2441,0.0020595
91,2026-06-29 08:09:48,gpt-5.4-mini,2386,0.0017895,76,0.000342,2462,0.0021315
92,2026-06-29 08:09:50,gpt-5.4-mini,2401,0.0018007499999999998,76,0.000342,2477,0.0021427499999999997
93,2026-06-29 08:09:55,gpt-5.4-mini,2383,0.0017872500000000002,83,0.00037349999999999997,2466,0.0021607500000000003
94,2026-06-29 08:09:56,gpt-5.4-mini,2381,0.00178575,57,0.0002565,2438,0.00204225
95,2026-06-29 08:09:57,gpt-5.4-mini,2394,0.0017954999999999998,70,0.00031499999999999996,2464,0.0021104999999999995
96,2026-06-29 08:10:14,gpt-5.4-mini,21872,0.016404,1886,0.008487,23758,0.024890999999999996
97,2026-06-29 08:10:38,gpt-5.4-mini,9048,0.006786,1725,0.0077625,10773,0.0145485
98,2026-06-29 08:10:53,gpt-5.4-mini,6590,0.004942500000000001,299,0.0013455,6889,0.006288
99,2026-06-29 08:10:59,gpt-5.4-mini,6561,0.00492075,127,0.0005715,6688,0.00549225
100,2026-06-29 08:11:00,gpt-5.4-mini,2541,0.00190575,67,0.0003015,2608,0.00220725
101,2026-06-29 08:11:01,gpt-5.4-mini,2529,0.00189675,58,0.000261,2587,0.00215775
102,2026-06-29 08:11:02,gpt-5.4-mini,2554,0.0019154999999999999,78,0.00035099999999999997,2632,0.0022665
103,2026-06-29 08:11:04,gpt-5.4-mini,2529,0.00189675,78,0.00035099999999999997,2607,0.0022477499999999997
104,2026-06-29 08:11:05,gpt-5.4-mini,2535,0.00190125,86,0.00038700000000000003,2621,0.00228825
105,2026-06-29 08:11:06,gpt-5.4-mini,2531,0.0018982499999999998,61,0.0002745,2592,0.0021727499999999998
106,2026-06-29 08:11:08,gpt-5.4-mini,2531,0.0018982499999999998,76,0.000342,2607,0.0022402499999999996
107,2026-06-29 08:11:09,gpt-5.4-mini,2537,0.0019027500000000001,59,0.0002655,2596,0.00216825
108,2026-06-29 08:11:10,gpt-5.4-mini,2552,0.001914,72,0.000324,2624,0.002238
109,2026-06-29 08:11:12,gpt-5.4-mini,2534,0.0019004999999999998,78,0.00035099999999999997,2612,0.0022515
110,2026-06-29 08:11:13,gpt-5.4-mini,2532,0.001899,60,0.00027,2592,0.002169
111,2026-06-29 08:11:14,gpt-5.4-mini,2545,0.0019087499999999999,75,0.00033749999999999996,2620,0.00224625
112,2026-06-29 08:11:23,gpt-5.4-mini,3376,0.002532,1061,0.0047745,4437,0.0073065000000000005
SUMMARIZED,-,-,633748,0.47531100000000004,31195,0.14037749999999996,664943,0.6156884999999996
