Position,Timestamp,Model,Prompt Tokens,Prompt USD,Completion Tokens,Completion USD,Total Tokens,Total USD
57,2026-06-29 19:23:31,gpt-5.4-mini,3185,0.00238875,75,0.00033749999999999996,3260,0.00272625
58,2026-06-29 19:23:32,gpt-5.4-mini,3187,0.00239025,61,0.0002745,3248,0.00266475
59,2026-06-29 19:23:35,gpt-5.4-mini,3182,0.0023864999999999997,81,0.0003645,3263,0.002751
60,2026-06-29 19:23:55,gpt-5.4-mini,35536,0.026652,2686,0.012087,38222,0.038738999999999996
61,2026-06-29 19:23:59,gpt-5.4-mini,2824,0.002118,169,0.0007604999999999999,2993,0.0028785
62,2026-06-29 19:24:05,gpt-5.4-mini,8946,0.0067095,138,0.000621,9084,0.0073305
63,2026-06-29 19:24:06,gpt-5.4-mini,2797,0.00209775,81,0.0003645,2878,0.00246225
64,2026-06-29 19:24:09,gpt-5.4-mini,2789,0.00209175,54,0.000243,2843,0.00233475
65,2026-06-29 19:24:10,gpt-5.4-mini,2800,0.0021,58,0.000261,2858,0.002361
66,2026-06-29 19:24:11,gpt-5.4-mini,2793,0.00209475,72,0.000324,2865,0.00241875
67,2026-06-29 19:24:14,gpt-5.4-mini,2795,0.00209625,89,0.0004005,2884,0.00249675
68,2026-06-29 19:24:16,gpt-5.4-mini,2792,0.0020940000000000004,85,0.00038250000000000003,2877,0.0024765000000000004
69,2026-06-29 19:24:17,gpt-5.4-mini,2795,0.00209625,76,0.000342,2871,0.00243825
70,2026-06-29 19:24:19,gpt-5.4-mini,2816,0.002112,94,0.000423,2910,0.002535
71,2026-06-29 19:24:21,gpt-5.4-mini,2795,0.00209625,83,0.00037349999999999997,2878,0.00246975
72,2026-06-29 19:24:22,gpt-5.4-mini,2797,0.00209775,62,0.000279,2859,0.00237675
73,2026-06-29 19:24:24,gpt-5.4-mini,2792,0.0020940000000000004,79,0.00035549999999999997,2871,0.0024495000000000003
74,2026-06-29 19:24:49,gpt-5.4-mini,34410,0.025807500000000004,2775,0.0124875,37185,0.038295
75,2026-06-29 19:26:22,gpt-5.4-mini,3285,0.0024637500000000002,232,0.001044,3517,0.0035077500000000005
76,2026-06-29 19:26:23,gpt-5.4-mini,3274,0.0024555000000000002,57,0.0002565,3331,0.002712
77,2026-06-29 19:26:24,gpt-5.4-mini,3258,0.0024435,64,0.000288,3322,0.0027315
78,2026-06-29 19:26:25,gpt-5.4-mini,3250,0.0024375,92,0.000414,3342,0.0028515
79,2026-06-29 19:26:26,gpt-5.4-mini,3261,0.00244575,53,0.0002385,3314,0.00268425
80,2026-06-29 19:26:27,gpt-5.4-mini,3254,0.0024405,77,0.0003465,3331,0.002787
81,2026-06-29 19:26:29,gpt-5.4-mini,3256,0.002442,90,0.00040500000000000003,3346,0.002847
82,2026-06-29 19:26:30,gpt-5.4-mini,3253,0.00243975,66,0.000297,3319,0.00273675
83,2026-06-29 19:26:31,gpt-5.4-mini,3256,0.002442,89,0.0004005,3345,0.0028425
84,2026-06-29 19:26:32,gpt-5.4-mini,3277,0.00245775,79,0.00035549999999999997,3356,0.0028132499999999998
85,2026-06-29 19:26:34,gpt-5.4-mini,3256,0.002442,61,0.0002745,3317,0.0027165
86,2026-06-29 19:26:35,gpt-5.4-mini,3258,0.0024435,80,0.00036,3338,0.0028035
87,2026-06-29 19:26:37,gpt-5.4-mini,3253,0.00243975,58,0.000261,3311,0.00270075
88,2026-06-29 19:26:58,gpt-5.4-mini,17638,0.0132285,2968,0.013356,20606,0.0265845
89,2026-06-29 19:27:14,gpt-5.4-mini,9455,0.00709125,2544,0.011448,11999,0.01853925
90,2026-06-29 19:41:48,gpt-5.4-mini,4115,0.0030862499999999996,268,0.001206,4383,0.004292249999999999
91,2026-06-29 19:41:55,gpt-5.4-mini,12097,0.009072750000000001,172,0.0007740000000000001,12269,0.009846750000000001
92,2026-06-29 19:41:57,gpt-5.4-mini,4088,0.0030659999999999997,73,0.0003285,4161,0.0033945
93,2026-06-29 19:41:58,gpt-5.4-mini,4080,0.0030600000000000002,50,0.00022500000000000002,4130,0.003285
94,2026-06-29 19:41:59,gpt-5.4-mini,4091,0.00306825,57,0.0002565,4148,0.0033247499999999996
95,2026-06-29 19:42:00,gpt-5.4-mini,4084,0.0030629999999999998,60,0.00027,4144,0.0033329999999999996
96,2026-06-29 19:42:01,gpt-5.4-mini,4086,0.0030645000000000004,76,0.000342,4162,0.0034065000000000002
97,2026-06-29 19:42:03,gpt-5.4-mini,4083,0.00306225,57,0.0002565,4140,0.0033187499999999997
98,2026-06-29 19:42:06,gpt-5.4-mini,4086,0.0030645000000000004,79,0.00035549999999999997,4165,0.0034200000000000003
99,2026-06-29 19:42:07,gpt-5.4-mini,4107,0.0030802500000000005,83,0.00037349999999999997,4190,0.0034537500000000007
100,2026-06-29 19:42:08,gpt-5.4-mini,4086,0.0030645000000000004,49,0.0002205,4135,0.0032850000000000006
101,2026-06-29 19:42:10,gpt-5.4-mini,4088,0.0030659999999999997,61,0.0002745,4149,0.0033404999999999997
102,2026-06-29 19:42:11,gpt-5.4-mini,4083,0.00306225,73,0.0003285,4156,0.0033907499999999997
103,2026-06-29 19:42:18,gpt-5.4-mini,4139,0.0031042500000000002,1106,0.004977,5245,0.00808125
SUMMARIZED,-,-,633162,0.47487150000000006,31088,0.13989600000000005,664250,0.6147675000000001
