Position,Timestamp,Model,Prompt Tokens,Prompt USD,Completion Tokens,Completion USD,Total Tokens,Total USD
48,2026-07-12 16:02:38,gpt-5.4,5300,0.01325,343,0.005145,5643,0.018395
49,2026-07-12 16:02:47,gpt-5.4,15311,0.0382775,402,0.006030000000000001,15713,0.0443075
50,2026-07-12 16:02:57,gpt-5.4,17451,0.0436275,570,0.00855,18021,0.0521775
51,2026-07-12 16:03:04,gpt-5.4,17529,0.0438225,418,0.00627,17947,0.0500925
52,2026-07-12 16:03:12,gpt-5.4,13147,0.0328675,328,0.00492,13475,0.0377875
53,2026-07-12 16:03:15,gpt-5.4,5294,0.013235,200,0.003,5494,0.016235
54,2026-07-12 16:03:20,gpt-5.4,5301,0.0132525,573,0.008595,5874,0.0218475
55,2026-07-12 16:03:24,gpt-5.4,5302,0.013255000000000001,371,0.0055650000000000005,5673,0.018820000000000003
56,2026-07-12 16:03:33,gpt-5.4,13752,0.03438,477,0.007155,14229,0.041535
57,2026-07-12 16:03:42,gpt-5.4,13541,0.0338525,578,0.008669999999999999,14119,0.0425225
58,2026-07-12 16:03:52,gpt-5.4,13379,0.0334475,528,0.00792,13907,0.0413675
59,2026-07-12 16:04:14,gpt-5.4,41232,0.10307999999999999,1368,0.02052,42600,0.12359999999999999
60,2026-07-12 16:04:18,gpt-5.4,5300,0.01325,353,0.005295,5653,0.018545
61,2026-07-12 16:04:28,gpt-5.4,11635,0.0290875,694,0.010409999999999999,12329,0.0394975
62,2026-07-12 16:04:33,gpt-5.4,5303,0.013257500000000002,466,0.00699,5769,0.0202475
63,2026-07-12 16:04:37,gpt-5.4,5307,0.0132675,386,0.00579,5693,0.019057499999999998
64,2026-07-12 16:04:46,gpt-5.4,5309,0.013272500000000001,575,0.008625,5884,0.0218975
65,2026-07-12 16:07:42,gpt-5.3-codex,390738,0.6837915,13836,0.193704,404574,0.8774955
66,2026-07-12 16:08:56,gpt-5.3-codex,53059,0.09285325,7430,0.10402,60489,0.19687325
67,2026-07-12 17:00:21,gpt-5.4,5511,0.013777500000000002,388,0.00582,5899,0.0195975
68,2026-07-12 17:00:30,gpt-5.4,16098,0.040245,429,0.006435000000000001,16527,0.046680000000000006
69,2026-07-12 17:00:34,gpt-5.4,5483,0.013707500000000001,281,0.004215,5764,0.0179225
70,2026-07-12 17:00:42,gpt-5.4,15078,0.037695,358,0.00537,15436,0.043065
71,2026-07-12 17:00:49,gpt-5.4,15751,0.0393775,342,0.00513,16093,0.044507500000000005
72,2026-07-12 17:00:56,gpt-5.4,15271,0.0381775,331,0.004965000000000001,15602,0.0431425
73,2026-07-12 17:00:59,gpt-5.4,5478,0.013695,175,0.002625,5653,0.01632
74,2026-07-12 17:01:01,gpt-5.4,5477,0.0136925,187,0.0028049999999999998,5664,0.0164975
75,2026-07-12 17:01:06,gpt-5.4,5484,0.01371,582,0.008730000000000002,6066,0.02244
76,2026-07-12 17:01:11,gpt-5.4,5485,0.0137125,441,0.006614999999999999,5926,0.0203275
77,2026-07-12 17:01:38,gpt-5.4,105593,0.2639825,1037,0.015555,106630,0.2795375
78,2026-07-12 17:01:51,gpt-5.4,27521,0.0688025,626,0.00939,28147,0.0781925
79,2026-07-12 17:02:03,gpt-5.4,28659,0.0716475,556,0.00834,29215,0.0799875
80,2026-07-12 17:02:24,gpt-5.4,37164,0.09291,1126,0.016890000000000002,38290,0.10980000000000001
81,2026-07-12 17:02:27,gpt-5.4,5483,0.013707500000000001,250,0.00375,5733,0.0174575
82,2026-07-12 17:02:29,gpt-5.4,5481,0.0137025,176,0.00264,5657,0.0163425
83,2026-07-12 17:02:34,gpt-5.4,5486,0.013715000000000001,529,0.007935,6015,0.021650000000000003
84,2026-07-12 17:02:37,gpt-5.4,5490,0.013725000000000001,293,0.0043950000000000005,5783,0.01812
85,2026-07-12 17:02:39,gpt-5.4,5492,0.013730000000000001,175,0.002625,5667,0.016355
86,2026-07-12 17:05:26,gpt-5.3-codex,502562,0.8794834999999999,12667,0.177338,515229,1.0568214999999999
87,2026-07-12 17:06:29,gpt-5.3-codex,31604,0.055307,6270,0.08778000000000001,37874,0.14308700000000002
88,2026-07-12 17:07:20,gpt-5.3-codex,15786,0.027625500000000004,5934,0.083076,21720,0.11070150000000001
89,2026-07-12 18:21:37,gpt-5.4,14338,0.035845,810,0.01215,15148,0.047995
90,2026-07-12 18:21:45,gpt-5.4,15080,0.0377,470,0.00705,15550,0.04475
91,2026-07-12 18:21:48,gpt-5.4,5435,0.013587499999999999,266,0.0039900000000000005,5701,0.0175775
92,2026-07-12 18:21:55,gpt-5.4,15610,0.039025000000000004,288,0.00432,15898,0.043345
93,2026-07-12 18:22:03,gpt-5.4,15592,0.03898,305,0.004575,15897,0.043555
94,2026-07-12 18:22:10,gpt-5.4,15849,0.0396225,338,0.00507,16187,0.044692499999999996
95,2026-07-12 18:22:14,gpt-5.4,5430,0.013575,435,0.006525,5865,0.0201
96,2026-07-12 18:22:17,gpt-5.4,5429,0.0135725,211,0.0031650000000000003,5640,0.0167375
97,2026-07-12 18:22:32,gpt-5.4,26866,0.067165,861,0.012915,27727,0.08008
98,2026-07-12 18:22:40,gpt-5.4,15707,0.0392675,421,0.006314999999999999,16128,0.0455825
99,2026-07-12 18:22:48,gpt-5.4,15128,0.03782,498,0.007469999999999999,15626,0.04529
100,2026-07-12 18:23:02,gpt-5.4,29856,0.07464,800,0.012,30656,0.08664
101,2026-07-12 18:23:09,gpt-5.4,14948,0.03737,484,0.00726,15432,0.04463
102,2026-07-12 18:23:26,gpt-5.4,29944,0.07486,1048,0.01572,30992,0.09058
103,2026-07-12 18:23:29,gpt-5.4,5435,0.013587499999999999,347,0.0052049999999999996,5782,0.018792499999999997
104,2026-07-12 18:23:32,gpt-5.4,5433,0.0135825,264,0.00396,5697,0.017542500000000003
105,2026-07-12 18:23:36,gpt-5.4,5438,0.013595,492,0.00738,5930,0.020975
106,2026-07-12 18:23:40,gpt-5.4,5442,0.013604999999999999,367,0.0055049999999999995,5809,0.01911
107,2026-07-12 18:23:44,gpt-5.4,5444,0.01361,400,0.006,5844,0.019610000000000002
108,2026-07-12 18:26:24,gpt-5.3-codex,301806,0.5281605,12346,0.172844,314152,0.7010045
109,2026-07-12 18:27:23,gpt-5.3-codex,14921,0.02611175,6318,0.088452,21239,0.11456375
110,2026-07-12 19:25:30,gpt-5.4,16853,0.0421325,1557,0.023355,18410,0.0654875
111,2026-07-12 19:25:38,gpt-5.4,15659,0.0391475,455,0.006825,16114,0.0459725
112,2026-07-12 19:25:41,gpt-5.4,5633,0.0140825,317,0.0047550000000000005,5950,0.0188375
113,2026-07-12 19:25:48,gpt-5.4,13300,0.03325,212,0.00318,13512,0.036430000000000004
114,2026-07-12 19:25:55,gpt-5.4,15094,0.037735,290,0.00435,15384,0.042085
115,2026-07-12 19:26:03,gpt-5.4,19500,0.04875,487,0.007305000000000001,19987,0.056055
116,2026-07-12 19:26:13,gpt-5.4,17854,0.044634999999999994,615,0.009225,18469,0.05385999999999999
117,2026-07-12 19:26:17,gpt-5.4,5627,0.0140675,369,0.005535,5996,0.019602500000000002
118,2026-07-12 19:26:28,gpt-5.4,15568,0.03892,857,0.012855,16425,0.051775
119,2026-07-12 19:26:38,gpt-5.4,17679,0.0441975,469,0.0070350000000000005,18148,0.0512325
120,2026-07-12 19:27:02,gpt-5.4,68267,0.17066749999999997,1021,0.015315,69288,0.18598249999999997
121,2026-07-12 19:27:13,gpt-5.4,25133,0.0628325,504,0.00756,25637,0.0703925
122,2026-07-12 19:27:25,gpt-5.4,25922,0.064805,595,0.008925,26517,0.07373
123,2026-07-12 19:27:44,gpt-5.4,29789,0.0744725,1384,0.02076,31173,0.0952325
124,2026-07-12 19:27:54,gpt-5.4,12604,0.03151,691,0.010365,13295,0.041875
125,2026-07-12 19:27:58,gpt-5.4,5631,0.0140775,395,0.005925,6026,0.0200025
126,2026-07-12 19:28:03,gpt-5.4,5636,0.014090000000000002,447,0.006705,6083,0.020795
127,2026-07-12 19:28:08,gpt-5.4,5640,0.0141,480,0.0072,6120,0.0213
128,2026-07-12 19:28:12,gpt-5.4,5642,0.014105000000000001,387,0.005804999999999999,6029,0.01991
129,2026-07-12 19:31:22,gpt-5.3-codex,418931,0.73312925,15779,0.22090600000000002,434710,0.95403525
130,2026-07-12 21:01:42,gpt-5.4,15302,0.038255,804,0.012060000000000001,16106,0.050315
131,2026-07-12 21:01:50,gpt-5.4,14872,0.03718,427,0.006405,15299,0.043585
132,2026-07-12 21:01:53,gpt-5.4,5658,0.014145,191,0.002865,5849,0.01701
133,2026-07-12 21:02:01,gpt-5.4,16199,0.040497500000000006,463,0.006945,16662,0.047442500000000006
134,2026-07-12 21:02:07,gpt-5.4,15059,0.0376475,332,0.00498,15391,0.0426275
135,2026-07-12 21:02:16,gpt-5.4,17235,0.0430875,637,0.009555,17872,0.0526425
136,2026-07-12 21:02:20,gpt-5.4,5653,0.0141325,338,0.00507,5991,0.019202499999999997
137,2026-07-12 21:02:22,gpt-5.4,5652,0.01413,185,0.002775,5837,0.016905
138,2026-07-12 21:02:27,gpt-5.4,5659,0.0141475,534,0.00801,6193,0.0221575
139,2026-07-12 21:02:35,gpt-5.4,14392,0.03598,423,0.006345,14815,0.042325
140,2026-07-12 21:02:43,gpt-5.4,17468,0.04367,482,0.00723,17950,0.0509
141,2026-07-12 21:02:56,gpt-5.4,27324,0.06831000000000001,708,0.01062,28032,0.07893000000000001
142,2026-07-12 21:03:12,gpt-5.4,25298,0.063245,986,0.014789999999999998,26284,0.078035
143,2026-07-12 21:03:27,gpt-5.4,34054,0.085135,916,0.01374,34970,0.098875
144,2026-07-12 21:03:36,gpt-5.4,13025,0.0325625,578,0.008669999999999999,13603,0.0412325
145,2026-07-12 21:03:46,gpt-5.4,13840,0.0346,791,0.011865,14631,0.046465
146,2026-07-12 21:03:49,gpt-5.4,5661,0.0141525,263,0.003945,5924,0.0180975
147,2026-07-12 21:03:53,gpt-5.4,5665,0.0141625,448,0.00672,6113,0.0208825
148,2026-07-12 21:03:58,gpt-5.4,5667,0.0141675,343,0.005145,6010,0.0193125
149,2026-07-12 21:04:26,gpt-5.4,12865,0.0321625,3062,0.04593,15927,0.0780925
SUMMARIZED,-,-,7652414,14.84476624999999,207080,2.974727,7859494,17.819493249999987
