Position,Timestamp,Model,Prompt Tokens,Prompt USD,Completion Tokens,Completion USD,Total Tokens,Total USD
48,2026-06-28 08:13:34,gpt-5.4,3929,0.009822500000000001,63,0.000945,3992,0.010767500000000001
49,2026-06-28 08:14:16,gpt-5.4,39153,0.0978825,5543,0.083145,44696,0.1810275
50,2026-06-28 08:14:44,gpt-5.4,13856,0.034640000000000004,5044,0.07566,18900,0.11030000000000001
51,2026-06-28 08:15:12,gpt-5.4,15161,0.037902500000000006,5046,0.07569000000000001,20207,0.11359250000000001
52,2026-06-28 08:17:43,gpt-5.4,12848,0.03212,312,0.00468,13160,0.0368
53,2026-06-28 08:17:50,gpt-5.4,12622,0.031555,124,0.00186,12746,0.033415
54,2026-06-28 08:17:51,gpt-5.4,5402,0.013505,130,0.00195,5532,0.015455
55,2026-06-28 08:17:53,gpt-5.4,5394,0.013485,79,0.0011849999999999999,5473,0.01467
56,2026-06-28 08:17:54,gpt-5.4,5396,0.013489999999999999,49,0.000735,5445,0.014224999999999998
57,2026-06-28 08:18:02,gpt-5.4,13532,0.03383,105,0.001575,13637,0.035405
58,2026-06-28 08:18:03,gpt-5.4,5392,0.01348,54,0.00081,5446,0.01429
59,2026-06-28 08:18:05,gpt-5.4,5393,0.013482500000000001,55,0.000825,5448,0.0143075
60,2026-06-28 08:18:12,gpt-5.4,12671,0.0316775,132,0.00198,12803,0.0336575
61,2026-06-28 08:18:18,gpt-5.4,12559,0.0313975,119,0.0017850000000000001,12678,0.033182500000000004
62,2026-06-28 08:18:24,gpt-5.4,12402,0.031004999999999998,114,0.0017100000000000001,12516,0.032715
63,2026-06-28 08:18:26,gpt-5.4,5395,0.0134875,72,0.00108,5467,0.014567499999999999
64,2026-06-28 08:18:28,gpt-5.4,5399,0.0134975,61,0.000915,5460,0.014412500000000002
65,2026-06-28 08:18:29,gpt-5.4,5399,0.0134975,71,0.001065,5470,0.0145625
66,2026-06-28 08:18:31,gpt-5.4,5399,0.0134975,79,0.0011849999999999999,5478,0.014682500000000001
67,2026-06-28 08:18:32,gpt-5.4,5397,0.0134925,75,0.001125,5472,0.014617499999999999
68,2026-06-28 08:18:34,gpt-5.4,5397,0.0134925,77,0.001155,5474,0.014647499999999999
69,2026-06-28 08:18:35,gpt-5.4,5397,0.0134925,70,0.00105,5467,0.0145425
70,2026-06-28 08:18:37,gpt-5.4,5396,0.013489999999999999,62,0.00093,5458,0.014419999999999999
71,2026-06-28 08:18:38,gpt-5.4,5401,0.0135025,67,0.001005,5468,0.014507500000000001
72,2026-06-28 08:18:41,gpt-5.4,5393,0.013482500000000001,68,0.00102,5461,0.014502500000000002
73,2026-06-28 08:19:16,gpt-5.4,50263,0.1256575,5221,0.078315,55484,0.2039725
74,2026-06-28 08:19:45,gpt-5.4,13206,0.033015,4727,0.07090500000000001,17933,0.10392000000000001
75,2026-06-28 08:19:55,gpt-5.4,11546,0.028865000000000002,267,0.004005,11813,0.03287
76,2026-06-28 08:20:01,gpt-5.4,11551,0.0288775,127,0.001905,11678,0.0307825
77,2026-06-28 08:20:03,gpt-5.4,4978,0.012445,55,0.000825,5033,0.013269999999999999
78,2026-06-28 08:20:04,gpt-5.4,4970,0.012424999999999999,56,0.00084,5026,0.013264999999999999
79,2026-06-28 08:20:05,gpt-5.4,4972,0.01243,50,0.00075,5022,0.01318
80,2026-06-28 08:20:06,gpt-5.4,4971,0.0124275,53,0.000795,5024,0.0132225
81,2026-06-28 08:20:08,gpt-5.4,4968,0.01242,71,0.001065,5039,0.013485
82,2026-06-28 08:20:09,gpt-5.4,4969,0.012422500000000001,73,0.001095,5042,0.013517500000000002
83,2026-06-28 08:20:16,gpt-5.4,11821,0.0295525,131,0.001965,11952,0.0315175
84,2026-06-28 08:20:23,gpt-5.4,11807,0.0295175,121,0.001815,11928,0.0313325
85,2026-06-28 08:20:24,gpt-5.4,4973,0.012432499999999999,81,0.0012150000000000002,5054,0.0136475
86,2026-06-28 08:20:31,gpt-5.4,11148,0.02787,106,0.00159,11254,0.02946
87,2026-06-28 08:20:32,gpt-5.4,4975,0.0124375,90,0.00135,5065,0.013787500000000001
88,2026-06-28 08:20:34,gpt-5.4,4975,0.0124375,77,0.001155,5052,0.0135925
89,2026-06-28 08:20:36,gpt-5.4,4975,0.0124375,84,0.0012599999999999998,5059,0.013697500000000001
90,2026-06-28 08:20:38,gpt-5.4,4973,0.012432499999999999,91,0.0013650000000000001,5064,0.013797499999999999
91,2026-06-28 08:20:39,gpt-5.4,4973,0.012432499999999999,83,0.001245,5056,0.013677499999999999
92,2026-06-28 08:20:46,gpt-5.4,11153,0.027882499999999998,135,0.002025,11288,0.029907499999999997
93,2026-06-28 08:20:47,gpt-5.4,4972,0.01243,87,0.001305,5059,0.013735
94,2026-06-28 08:20:49,gpt-5.4,4977,0.012442499999999999,93,0.001395,5070,0.013837499999999999
95,2026-06-28 08:20:50,gpt-5.4,4969,0.012422500000000001,63,0.000945,5032,0.013367500000000001
96,2026-06-28 08:21:20,gpt-5.4,26300,0.06575,5387,0.080805,31687,0.146555
97,2026-06-28 08:23:01,gpt-5.4,13603,0.0340075,313,0.004695,13916,0.0387025
98,2026-06-28 08:23:07,gpt-5.4,12998,0.032494999999999996,130,0.00195,13128,0.034444999999999996
99,2026-06-28 08:23:08,gpt-5.4,5315,0.0132875,71,0.001065,5386,0.0143525
100,2026-06-28 08:23:15,gpt-5.4,13391,0.0334775,117,0.001755,13508,0.0352325
101,2026-06-28 08:23:16,gpt-5.4,5309,0.013272500000000001,54,0.00081,5363,0.014082500000000001
102,2026-06-28 08:23:17,gpt-5.4,5308,0.01327,55,0.000825,5363,0.014095
103,2026-06-28 08:23:19,gpt-5.4,5305,0.0132625,48,0.00072,5353,0.0139825
104,2026-06-28 08:23:20,gpt-5.4,5306,0.013264999999999999,58,0.00087,5364,0.014134999999999998
105,2026-06-28 08:23:26,gpt-5.4,12090,0.030225000000000002,146,0.00219,12236,0.032415
106,2026-06-28 08:23:32,gpt-5.4,12323,0.0308075,110,0.00165,12433,0.0324575
107,2026-06-28 08:23:38,gpt-5.4,12325,0.0308125,116,0.00174,12441,0.0325525
108,2026-06-28 08:23:46,gpt-5.4,12965,0.032412500000000004,124,0.00186,13089,0.034272500000000004
109,2026-06-28 08:23:47,gpt-5.4,5312,0.01328,66,0.00099,5378,0.01427
110,2026-06-28 08:23:49,gpt-5.4,5312,0.01328,75,0.001125,5387,0.014405
111,2026-06-28 08:23:50,gpt-5.4,5312,0.01328,63,0.000945,5375,0.014225
112,2026-06-28 08:23:56,gpt-5.4,12967,0.0324175,128,0.0019199999999999998,13095,0.0343375
113,2026-06-28 08:24:03,gpt-5.4,13291,0.0332275,112,0.00168,13403,0.0349075
114,2026-06-28 08:24:09,gpt-5.4,12787,0.031967499999999996,125,0.001875,12912,0.0338425
115,2026-06-28 08:24:11,gpt-5.4,5309,0.013272500000000001,70,0.00105,5379,0.014322500000000002
116,2026-06-28 08:24:12,gpt-5.4,5314,0.013285,68,0.00102,5382,0.014305
117,2026-06-28 08:24:14,gpt-5.4,5306,0.013264999999999999,61,0.000915,5367,0.014179999999999998
118,2026-06-28 08:25:03,gpt-5.4,68246,0.17061500000000002,7741,0.116115,75987,0.28673000000000004
119,2026-06-28 08:25:27,gpt-5.4,11274,0.028184999999999998,3956,0.059340000000000004,15230,0.087525
120,2026-06-28 08:25:33,gpt-5.4,4411,0.011027499999999999,227,0.003405,4638,0.0144325
121,2026-06-28 08:25:39,gpt-5.4,10627,0.026567499999999997,135,0.002025,10762,0.028592499999999996
122,2026-06-28 08:25:40,gpt-5.4,4384,0.01096,59,0.0008849999999999999,4443,0.011845
123,2026-06-28 08:25:41,gpt-5.4,4376,0.010939999999999998,51,0.000765,4427,0.011704999999999998
124,2026-06-28 08:25:43,gpt-5.4,4378,0.010945,56,0.00084,4434,0.011785
125,2026-06-28 08:25:44,gpt-5.4,4377,0.010942499999999999,60,0.0009,4437,0.011842499999999999
126,2026-06-28 08:25:50,gpt-5.4,12114,0.030285,123,0.001845,12237,0.03213
127,2026-06-28 08:25:51,gpt-5.4,4375,0.010937500000000001,69,0.001035,4444,0.0119725
128,2026-06-28 08:25:57,gpt-5.4,10637,0.0265925,136,0.00204,10773,0.0286325
129,2026-06-28 08:26:03,gpt-5.4,10214,0.025535000000000002,127,0.001905,10341,0.027440000000000003
130,2026-06-28 08:26:10,gpt-5.4,10222,0.025555,134,0.00201,10356,0.027565000000000003
131,2026-06-28 08:26:17,gpt-5.4,9969,0.0249225,123,0.001845,10092,0.0267675
132,2026-06-28 08:26:23,gpt-5.4,9970,0.024925,126,0.00189,10096,0.026815
133,2026-06-28 08:26:29,gpt-5.4,9980,0.02495,134,0.00201,10114,0.02696
134,2026-06-28 08:26:35,gpt-5.4,9969,0.0249225,130,0.00195,10099,0.0268725
135,2026-06-28 08:26:41,gpt-5.4,10710,0.026775,130,0.00195,10840,0.028725
136,2026-06-28 08:26:43,gpt-5.4,4379,0.0109475,66,0.00099,4445,0.0119375
137,2026-06-28 08:26:44,gpt-5.4,4379,0.0109475,82,0.00123,4461,0.0121775
138,2026-06-28 08:26:46,gpt-5.4,4378,0.010945,76,0.00114,4454,0.012085
139,2026-06-28 08:26:47,gpt-5.4,4383,0.010957499999999998,75,0.001125,4458,0.012082499999999998
140,2026-06-28 08:26:49,gpt-5.4,4375,0.010937500000000001,68,0.00102,4443,0.011957500000000001
141,2026-06-28 08:27:19,gpt-5.4,41917,0.10479250000000001,4423,0.066345,46340,0.1711375
142,2026-06-28 08:29:01,gpt-5.4,12154,0.030385,287,0.004305,12441,0.03469
143,2026-06-28 08:29:07,gpt-5.4,10781,0.0269525,118,0.0017699999999999999,10899,0.0287225
144,2026-06-28 08:29:09,gpt-5.4,4592,0.011479999999999999,67,0.001005,4659,0.012485
145,2026-06-28 08:29:15,gpt-5.4,11316,0.02829,105,0.001575,11421,0.029865
146,2026-06-28 08:29:16,gpt-5.4,4586,0.011465,51,0.000765,4637,0.01223
147,2026-06-28 08:29:17,gpt-5.4,4585,0.011462499999999999,50,0.00075,4635,0.0122125
148,2026-06-28 08:29:18,gpt-5.4,4582,0.011455,43,0.0006450000000000001,4625,0.0121
149,2026-06-28 08:29:19,gpt-5.4,4583,0.0114575,59,0.0008849999999999999,4642,0.012342500000000001
150,2026-06-28 08:29:25,gpt-5.4,10636,0.02659,123,0.001845,10759,0.028435
151,2026-06-28 08:29:32,gpt-5.4,9689,0.0242225,100,0.0015,9789,0.025722500000000002
152,2026-06-28 08:29:38,gpt-5.4,10257,0.025642500000000002,111,0.001665,10368,0.027307500000000002
153,2026-06-28 08:29:39,gpt-5.4,4585,0.011462499999999999,57,0.0008550000000000001,4642,0.012317499999999999
154,2026-06-28 08:29:41,gpt-5.4,4589,0.0114725,78,0.00117,4667,0.012642500000000001
155,2026-06-28 08:29:43,gpt-5.4,4589,0.0114725,74,0.0011099999999999999,4663,0.0125825
156,2026-06-28 08:29:44,gpt-5.4,4589,0.0114725,66,0.00099,4655,0.0124625
157,2026-06-28 08:29:45,gpt-5.4,4587,0.0114675,61,0.000915,4648,0.012382500000000001
158,2026-06-28 08:29:47,gpt-5.4,4587,0.0114675,75,0.001125,4662,0.0125925
159,2026-06-28 08:29:48,gpt-5.4,4587,0.0114675,64,0.0009599999999999999,4651,0.012427500000000001
160,2026-06-28 08:29:49,gpt-5.4,4586,0.011465,66,0.00099,4652,0.012454999999999999
161,2026-06-28 08:29:51,gpt-5.4,4591,0.011477499999999998,60,0.0009,4651,0.012377499999999998
162,2026-06-28 08:29:52,gpt-5.4,4583,0.0114575,73,0.001095,4656,0.012552500000000001
163,2026-06-28 08:30:01,gpt-5.4,4643,0.011607500000000001,1236,0.018539999999999997,5879,0.0301475
SUMMARIZED,-,-,1456781,3.641952500000003,75653,1.1347950000000007,1532434,4.776747500000001
