Position,Timestamp,Model,Prompt Tokens,Prompt USD,Completion Tokens,Completion USD,Total Tokens,Total USD
19,2026-06-29 08:12:58,gpt-5.4-mini,3137,0.00235275,127,0.0005715,3264,0.0029242499999999998
20,2026-06-29 08:13:04,gpt-5.4-mini,3542,0.0026565,130,0.0005849999999999999,3672,0.0032415
21,2026-06-29 08:13:13,gpt-5.4-mini,5139,0.00385425,144,0.000648,5283,0.00450225
22,2026-06-29 08:13:18,gpt-5.4-mini,3092,0.002319,110,0.000495,3202,0.0028139999999999997
23,2026-06-29 08:13:23,gpt-5.4-mini,2452,0.0018390000000000001,152,0.000684,2604,0.002523
24,2026-06-29 08:13:25,gpt-5.4-mini,607,0.00045525000000000003,71,0.0003195,678,0.00077475
25,2026-06-29 08:13:26,gpt-5.4-mini,606,0.0004545,63,0.0002835,669,0.0007379999999999999
26,2026-06-29 08:13:35,gpt-5.4-mini,6611,0.00495825,167,0.0007515,6778,0.0057097499999999995
27,2026-06-29 08:13:36,gpt-5.4-mini,614,0.00046049999999999997,65,0.00029249999999999995,679,0.000753
28,2026-06-29 08:13:38,gpt-5.4-mini,614,0.00046049999999999997,74,0.00033299999999999996,688,0.0007934999999999999
29,2026-06-29 08:13:42,gpt-5.4-mini,2178,0.0016335,122,0.000549,2300,0.0021825
30,2026-06-29 08:14:10,gpt-5.4-mini,31382,0.023536500000000002,2241,0.0100845,33623,0.033621
31,2026-06-29 08:14:23,gpt-5.4-mini,8144,0.006108000000000001,1785,0.0080325,9929,0.0141405
32,2026-06-29 08:14:36,gpt-5.4-mini,6575,0.00493125,1706,0.007677,8281,0.01260825
33,2026-06-29 08:14:45,gpt-5.4-mini,2583,0.0019372499999999997,183,0.0008235,2766,0.0027607499999999997
34,2026-06-29 08:14:47,gpt-5.4-mini,2569,0.00192675,65,0.00029249999999999995,2634,0.00221925
35,2026-06-29 08:14:48,gpt-5.4-mini,2557,0.0019177499999999998,55,0.0002475,2612,0.0021652499999999996
36,2026-06-29 08:14:49,gpt-5.4-mini,2548,0.001911,49,0.0002205,2597,0.0021314999999999997
37,2026-06-29 08:14:50,gpt-5.4-mini,2566,0.0019245,67,0.0003015,2633,0.002226
38,2026-06-29 08:14:52,gpt-5.4-mini,2555,0.00191625,85,0.00038250000000000003,2640,0.00229875
39,2026-06-29 08:14:53,gpt-5.4-mini,2552,0.001914,56,0.000252,2608,0.002166
40,2026-06-29 08:14:54,gpt-5.4-mini,2551,0.00191325,68,0.000306,2619,0.00221925
41,2026-06-29 08:14:56,gpt-5.4-mini,2558,0.0019185,64,0.000288,2622,0.0022065
42,2026-06-29 08:14:58,gpt-5.4-mini,2559,0.00191925,87,0.00039150000000000003,2646,0.00231075
43,2026-06-29 08:15:00,gpt-5.4-mini,2559,0.00191925,85,0.00038250000000000003,2644,0.00230175
44,2026-06-29 08:15:01,gpt-5.4-mini,2556,0.001917,73,0.0003285,2629,0.0022455
45,2026-06-29 08:15:26,gpt-5.4-mini,45537,0.03415275,1959,0.008815499999999999,47496,0.04296825
46,2026-06-29 08:15:35,gpt-5.4-mini,6204,0.004653,292,0.001314,6496,0.005967
47,2026-06-29 08:15:42,gpt-5.4-mini,6760,0.00507,170,0.0007650000000000001,6930,0.005835
48,2026-06-29 08:15:43,gpt-5.4-mini,1999,0.00149925,53,0.0002385,2052,0.00173775
49,2026-06-29 08:15:44,gpt-5.4-mini,1990,0.0014925,57,0.0002565,2047,0.001749
50,2026-06-29 08:15:46,gpt-5.4-mini,2008,0.001506,80,0.00036,2088,0.001866
51,2026-06-29 08:15:47,gpt-5.4-mini,1997,0.00149775,91,0.00040950000000000003,2088,0.00190725
52,2026-06-29 08:15:48,gpt-5.4-mini,1994,0.0014955,74,0.00033299999999999996,2068,0.0018285
53,2026-06-29 08:15:50,gpt-5.4-mini,1993,0.00149475,62,0.000279,2055,0.00177375
54,2026-06-29 08:15:51,gpt-5.4-mini,2000,0.0015,63,0.0002835,2063,0.0017835
55,2026-06-29 08:15:52,gpt-5.4-mini,2001,0.0015007500000000001,63,0.0002835,2064,0.0017842500000000002
56,2026-06-29 08:15:54,gpt-5.4-mini,2001,0.0015007500000000001,74,0.00033299999999999996,2075,0.00183375
57,2026-06-29 08:15:55,gpt-5.4-mini,1998,0.0014985000000000003,92,0.000414,2090,0.0019125000000000001
58,2026-06-29 08:16:19,gpt-5.4-mini,31891,0.023918250000000002,2544,0.011448,34435,0.03536625
59,2026-06-29 08:16:37,gpt-5.4-mini,13084,0.009813,2019,0.0090855,15103,0.0188985
60,2026-06-29 08:16:41,gpt-5.4-mini,2605,0.00195375,185,0.0008325,2790,0.00278625
61,2026-06-29 08:16:44,gpt-5.4-mini,2591,0.00194325,61,0.0002745,2652,0.00221775
62,2026-06-29 08:16:45,gpt-5.4-mini,2579,0.0019342500000000002,61,0.0002745,2640,0.00220875
63,2026-06-29 08:16:47,gpt-5.4-mini,2570,0.0019275,73,0.0003285,2643,0.002256
64,2026-06-29 08:16:48,gpt-5.4-mini,2588,0.001941,63,0.0002835,2651,0.0022245
65,2026-06-29 08:16:49,gpt-5.4-mini,2577,0.00193275,68,0.000306,2645,0.00223875
66,2026-06-29 08:16:51,gpt-5.4-mini,2574,0.0019305,76,0.000342,2650,0.0022724999999999998
67,2026-06-29 08:16:52,gpt-5.4-mini,2573,0.00192975,70,0.00031499999999999996,2643,0.0022447500000000002
68,2026-06-29 08:16:54,gpt-5.4-mini,2580,0.0019349999999999999,67,0.0003015,2647,0.0022364999999999998
69,2026-06-29 08:16:55,gpt-5.4-mini,2581,0.00193575,84,0.00037799999999999997,2665,0.00231375
70,2026-06-29 08:16:56,gpt-5.4-mini,2581,0.00193575,75,0.00033749999999999996,2656,0.00227325
71,2026-06-29 08:16:58,gpt-5.4-mini,2578,0.0019334999999999999,84,0.00037799999999999997,2662,0.0023114999999999998
72,2026-06-29 08:17:17,gpt-5.4-mini,26916,0.020187,1669,0.0075105,28585,0.0276975
73,2026-06-29 08:17:28,gpt-5.4-mini,4881,0.00366075,1208,0.005436000000000001,6089,0.00909675
74,2026-06-29 08:17:36,gpt-5.4-mini,6284,0.004713,254,0.001143,6538,0.005856
75,2026-06-29 08:17:38,gpt-5.4-mini,2045,0.00153375,62,0.000279,2107,0.00181275
76,2026-06-29 08:17:39,gpt-5.4-mini,2033,0.00152475,71,0.0003195,2104,0.00184425
77,2026-06-29 08:17:40,gpt-5.4-mini,2024,0.0015180000000000003,67,0.0003015,2091,0.0018195000000000004
78,2026-06-29 08:17:41,gpt-5.4-mini,2042,0.0015314999999999999,59,0.0002655,2101,0.001797
79,2026-06-29 08:17:43,gpt-5.4-mini,2031,0.0015232499999999999,83,0.00037349999999999997,2114,0.0018967499999999998
80,2026-06-29 08:17:46,gpt-5.4-mini,2028,0.0015209999999999998,78,0.00035099999999999997,2106,0.0018719999999999997
81,2026-06-29 08:17:47,gpt-5.4-mini,2027,0.0015202500000000001,65,0.00029249999999999995,2092,0.0018127500000000001
82,2026-06-29 08:17:49,gpt-5.4-mini,2034,0.0015255,77,0.0003465,2111,0.001872
83,2026-06-29 08:17:50,gpt-5.4-mini,2035,0.0015262499999999998,76,0.000342,2111,0.00186825
84,2026-06-29 08:17:51,gpt-5.4-mini,2035,0.0015262499999999998,64,0.000288,2099,0.0018142499999999999
85,2026-06-29 08:17:52,gpt-5.4-mini,2032,0.001524,57,0.0002565,2089,0.0017805
86,2026-06-29 08:18:23,gpt-5.4-mini,51892,0.038919,3533,0.0158985,55425,0.054817500000000005
87,2026-06-29 08:18:40,gpt-5.4-mini,15537,0.01165275,1607,0.0072315,17144,0.018884249999999998
88,2026-06-29 08:18:51,gpt-5.4-mini,6940,0.0052049999999999996,274,0.001233,7214,0.006437999999999999
89,2026-06-29 08:18:52,gpt-5.4-mini,2353,0.00176475,50,0.00022500000000000002,2403,0.00198975
90,2026-06-29 08:18:53,gpt-5.4-mini,2341,0.0017557500000000001,60,0.00027,2401,0.00202575
91,2026-06-29 08:18:54,gpt-5.4-mini,2332,0.001749,59,0.0002655,2391,0.0020145
92,2026-06-29 08:18:58,gpt-5.4-mini,2350,0.0017625000000000002,80,0.00036,2430,0.0021225000000000003
93,2026-06-29 08:19:01,gpt-5.4-mini,2339,0.00175425,98,0.000441,2437,0.00219525
94,2026-06-29 08:19:02,gpt-5.4-mini,2336,0.001752,52,0.000234,2388,0.001986
95,2026-06-29 08:19:03,gpt-5.4-mini,2335,0.0017512499999999998,73,0.0003285,2408,0.00207975
96,2026-06-29 08:19:05,gpt-5.4-mini,2342,0.0017564999999999998,57,0.0002565,2399,0.002013
97,2026-06-29 08:19:06,gpt-5.4-mini,2343,0.0017572500000000001,65,0.00029249999999999995,2408,0.00204975
98,2026-06-29 08:19:07,gpt-5.4-mini,2343,0.0017572500000000001,71,0.0003195,2414,0.00207675
99,2026-06-29 08:19:08,gpt-5.4-mini,2340,0.001755,70,0.00031499999999999996,2410,0.00207
100,2026-06-29 08:19:19,gpt-5.4-mini,3856,0.002892,918,0.004131,4774,0.007023
SUMMARIZED,-,-,535845,0.40188375000000015,32083,0.14437350000000004,567928,0.5462572500000001
